CreateProcessInternalW,CreateServiceA,CreateServiceW,CryptExportKey,CryptGenKey,DeviceIoControl,EnumServicesStatusA,EnumServicesStatusW,FindWindowA,GetAdaptersAddresses,GetComputerNameA,GetComputerNameW,GetDiskFreeSpaceExW,GetDiskFreeSpaceW,GlobalMemoryStatusEx,InternetOpenA,IsDebuggerPresent,LdrGetDllHandle,LookupPrivilegeValueW,MoveFileWithProgressW,NtAllocateVirtualMemory,NtCreateFile,NtCreateKey,NtGetContextThread,NtMapViewOfSection,NtProtectVirtualMemory,NtQuerySystemInformation,NtResumeThread,NtSetContextThread,NtSetValueKey,NtTerminateProcess,NtUnmapViewOfSection,NtWriteFile,Process32NextW,RegOpenKeyExA,RegOpenKeyExW,RegSetValueExA,RegSetValueExW,SetFileAttributesW,SetWindowsHookExA,SetWindowsHookExW,ShellExecuteExW,WriteConsoleA,WriteConsoleW,WriteProcessMemory,Family,row_sum,Process,System Info,Memory,Registry,File System,Services,Network,GUI Interactions,Privileges,Devices,Cryptography,Threads,Data access and storage,Generic OS queries,Memory (%),Network (%),Process (%),Registry (%),System Info (%),Security,Services (%),UI artifacts,File System (%),Privileges (%),GUI Interactions (%)
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,2,2,0,0,0,0,0,1,0,0,0,0,0,3.11145116,0,0,0,3.278688525,0.035714286,0,0,0,1.483896613,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,33,0,3,2,2,1,0,0,0,1,0,0,0,0.03030303,0.03030303,2.53164557,0,0,2.453035243,4,0.03030303,0,0.03030303,1.190693339,1.174048262,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,33,0,3,2,2,1,0,0,0,1,0,0,0,0.03030303,0.03030303,2.53164557,0,0,2.453035243,4,0.03030303,0,0.03030303,1.190693339,1.174048262,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,31,0,3,2,0,1,0,0,0,1,0,0,0,0.032258065,0.032258065,2.726733847,0,0,0,4.347826087,0.032258065,0,0.032258065,1.314499881,1.292172308,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,3,2,0,1,0,0,0,1,0,0,0,0.033333333,0.033333333,2.798078931,0,0,0,4.47761194,0.033333333,0,0,1.346335508,1.322366046,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,3,2,2,1,0,0,0,1,0,0,0,0.03125,0.03125,2.593711139,0,0,2.509306384,4.109589041,0.03125,0,0,1.216358466,1.198624482,0
